,wav_file,label,sig_mean,sig_std,rmse_mean,rmse_std,silence,harmonic,auto_corr_max,auto_corr_std
2587,Ses02F_script01_1_F035,4,0.0022540002,0.0043091695,0.0028229572,0.0032463074,0.5060240963855421,-0.0061825758166378,0.0148210121408186,0.033518422935844
2588,Ses02F_script01_1_F036,0,0.011384847,0.017043456,0.014254663,0.009375404,0.1986301369863013,-0.0052385380513442,0.1961585195924597,0.3891953486320733
2589,Ses02F_script01_1_F037,0,0.009444312,0.015345503,0.011926396,0.00960441,0.2614678899082568,-0.007084892331477,0.1696121510424388,0.3115526689472086
2590,Ses02F_script01_1_F038,0,0.010092515,0.018555427,0.01285477,0.013406359,0.2994652406417112,-0.0054010679377825,0.2683352605945305,0.3973964051270526
2592,Ses02F_script01_1_F040,0,0.0033563483,0.0065580956,0.004190514,0.0050429106,0.5520833333333334,-0.0071737263169779,0.0345856871682322,0.1413565124513718
2594,Ses02F_script01_1_F042,2,0.0027538985,0.005039453,0.003493706,0.0036163835,0.538659793814433,-0.0056982180467457,0.0197851032902085,0.0629995913356507
2595,Ses02F_script01_1_F043,2,0.0012553796,0.0019578775,0.0015573647,0.0011848748,0.0,-0.0072238353823195,0.0026959028936314,0.0131587630263105
2596,Ses02F_script01_1_F044,2,0.0013098906,0.0024000988,0.0016366481,0.0017560566,0.0,-0.0109857437564642,0.004518690866231,0.0158057040531332
2608,Ses02F_script01_1_M011,0,0.007247952,0.011980457,0.009372226,0.007456803,0.3019250253292806,-0.003704212986122,0.1044204871467354,0.4726573772917335
2609,Ses02F_script01_1_M012,2,0.0066251233,0.013454252,0.00872075,0.010198609,0.3630952380952381,-0.0043948448364972,0.1483603982897932,0.2634381922372196
2610,Ses02F_script01_1_M013,0,0.008575181,0.013106554,0.0109898625,0.0071265483,0.1958997722095672,-0.0042910760384984,0.1176005190675207,0.3857348844544873
2612,Ses02F_script01_1_M015,2,0.0052735177,0.01131838,0.0067629768,0.009077446,0.5542570951585977,-0.0062017238633416,0.1067741066184878,0.3991310747429658
2614,Ses02F_script01_1_M017,5,0.002052956,0.004074147,0.002742681,0.0030104027,0.6056338028169014,-0.0076294363680062,0.013484746818648,0.0318312053427117
2615,Ses02F_script01_1_M018,2,0.0047252458,0.008051917,0.006168596,0.005162729,0.2921810699588477,-0.0027238565962761,0.0483093525888658,0.1353344758988803
2616,Ses02F_script01_1_M019,2,0.007496832,0.01594799,0.00945916,0.012809558,0.6228070175438597,-0.0128026103993761,0.2101170803315863,0.4553889716234481
2617,Ses02F_script01_1_M020,2,0.009134612,0.016302612,0.011700002,0.011295077,0.4647887323943662,-0.0046464679144264,0.2021118245749078,0.3979817082404785
2618,Ses02F_script01_1_M021,0,0.010775686,0.0164379,0.013645762,0.009123449,0.1742738589211618,-0.0067072191995976,0.1852578052965784,0.4506641504012141
2620,Ses02F_script01_1_M023,0,0.010662125,0.017306356,0.013645923,0.0105936695,0.3103448275862069,-0.0041814760152192,0.214711597839473,0.4169111475821919
2621,Ses02F_script01_1_M024,2,0.005031982,0.010571626,0.0066652596,0.008203821,0.3919282511210762,-0.0053204789765004,0.0928042318524247,0.3709053372839814
2622,Ses02F_script01_1_M025,0,0.007537302,0.014384768,0.009805655,0.010516383,0.5126050420168067,-0.0056024873629212,0.1638330543315153,0.2795123387280231
2624,Ses02F_script01_1_M027,2,0.004114918,0.008894838,0.0054826094,0.0070017166,0.5362578334825425,-0.0050385892791382,0.0663525265596589,0.3171505474635818
2626,Ses02F_script01_1_M029,5,0.0032464988,0.005704647,0.0042557074,0.003773038,0.2043795620437956,-0.0055383911785611,0.0248547451499452,0.0507947352095847
2628,Ses02F_script01_1_M031,2,0.010595363,0.016622564,0.013859993,0.009142894,0.2138888888888888,-0.0025503245524305,0.193634749138234,0.4565809813085013
2629,Ses02F_script01_1_M032,2,0.0055087744,0.010345328,0.007231041,0.0073982207,0.2916666666666667,-0.0048169590627367,0.0845403260280843,0.1241558208003879
2630,Ses02F_script01_1_M033,2,0.007294502,0.0130758695,0.00959644,0.008872733,0.4083333333333333,-0.0040162290133594,0.1310416706893128,0.4679013459537438
2633,Ses02F_script01_1_M036,0,0.010657255,0.017388672,0.013898302,0.010443859,0.2588652482269503,-0.0022356052795657,0.2187798005147342,0.5749668907652011
2634,Ses02F_script01_1_M037,0,0.008882833,0.01551084,0.011650463,0.01021506,0.3255033557046979,-0.0062740891735302,0.1817026552678667,0.4768557885048716
2635,Ses02F_script01_1_M038,0,0.010345662,0.01806091,0.013382748,0.012116445,0.3152173913043478,-0.0041900962060026,0.2460717267913678,0.7138385706997804
2637,Ses02F_script01_1_M040,5,0.0024012052,0.0046541044,0.0031919703,0.0033762744,0.5622119815668203,-0.0064690866565797,0.0174046595077089,0.0527831195922441
2639,Ses02F_script01_1_M042,2,0.007112232,0.013081107,0.009113757,0.00936336,0.3951367781155015,-0.0029947702842036,0.1330987928950834,0.3370980240729025
2640,Ses02F_script01_1_M043,5,0.0035030597,0.007367886,0.0045797885,0.005798353,0.515,-0.0048007850637077,0.0451868116190156,0.1753486570070406
2641,Ses02F_script01_1_M044,5,0.0018274288,0.0032779905,0.0024152556,0.0022109733,0.2979452054794521,-0.0068484723669826,0.0083092777882174,0.0212968204843326
2644,Ses02M_script03_1_F002,1,0.0069293026,0.012485703,0.008465266,0.009172249,0.5493562231759657,-0.0052000550567754,0.119968727299678,0.4145952963616929
2645,Ses02M_script03_1_F003,1,0.006806888,0.010736053,0.008408392,0.0067219376,0.3970588235294117,-0.004482026270125,0.0810072622378364,0.2388870590105171
2647,Ses02M_script03_1_F005,1,0.010493772,0.017215384,0.013301831,0.010979689,0.3262195121951219,-0.0098417040135245,0.2147924008851377,0.3864314289064694
2648,Ses02M_script03_1_F006,1,0.0066816485,0.011558246,0.00823384,0.008093011,0.4872881355932203,-0.0042156502786383,0.1001785164434978,0.3598580399607222
2649,Ses02M_script03_1_F007,1,0.006108207,0.010743761,0.0076305037,0.007588805,0.3675213675213675,-0.00604297792961,0.0878304844096694,0.3149659403929173
2654,Ses02M_script03_1_F012,1,0.003477879,0.005600455,0.0043575517,0.0035505379,0.2692307692307692,-0.0036294056826591,0.0225452180620078,0.0323494514552345
2657,Ses02M_script03_1_F015,2,0.0027360674,0.0046610697,0.0033812039,0.0031952255,0.456221198156682,-0.0083973955042893,0.016231212400403,0.0410507937791438
2658,Ses02M_script03_1_F016,3,0.0032536034,0.0051435977,0.00406604,0.0031483031,0.3671171171171171,-0.006426399522752,0.0186966143537763,0.0525354472415995
2663,Ses02M_script03_1_F021,1,0.0030630694,0.004633881,0.0038239316,0.002615323,0.3116883116883117,-0.005774616056442,0.0146234413445879,0.0475465748348323
2664,Ses02M_script03_1_F022,1,0.0070403027,0.0112264035,0.00870053,0.006987824,0.2702702702702703,-0.0069073043960088,0.0895626775006823,0.2836175929819949
2665,Ses02M_script03_1_F023,1,0.006477856,0.009381432,0.008008774,0.0048795743,0.2,-0.0059632902775774,0.0573974945797322,0.214226036492824
2666,Ses02M_script03_1_F024,1,0.0034395284,0.005069727,0.0042552142,0.002752188,0.2916666666666667,-0.009189786396746,0.0170488240451019,0.0617665820640646
2667,Ses02M_script03_1_F025,1,0.017643636,0.025289757,0.022123262,0.012233126,0.096938775510204,-0.0023020156731945,0.4144441706630507,0.8479558620006749
2669,Ses02M_script03_1_F027,1,0.012921838,0.021829003,0.016366486,0.014432597,0.2846607669616519,-0.0046929035306675,0.3531056252584302,0.988899042914189
2670,Ses02M_script03_1_F028,1,0.006350166,0.010375938,0.007926605,0.0066856546,0.3071065989847715,-0.0076033238656236,0.077849852189116,0.2168026224364811
2671,Ses02M_script03_1_F029,1,0.0034121927,0.005404664,0.0041490677,0.0034778153,0.4545454545454545,-0.0084030389189138,0.0206219686838443,0.0797970645296854
2672,Ses02M_script03_1_M000,3,0.0055588256,0.013726766,0.0071304417,0.011724962,0.7027027027027027,-0.0091990641521988,0.1649968949152596,0.3860652605248419
2674,Ses02M_script03_1_M002,3,0.0040635606,0.0065000188,0.0051448494,0.0040233303,0.3132530120481928,-0.0047515632104477,0.0302028270247276,0.0627029831584466
2675,Ses02M_script03_1_M003,3,0.013015913,0.022750117,0.016816748,0.015301221,0.3617886178861789,0.0003285883849457,0.3901195967863617,0.8109246971326539
2677,Ses02M_script03_1_M005,1,0.0051143463,0.013058796,0.006436672,0.011352682,0.670753064798599,-0.0079421633927267,0.150633467510958,0.5729975865033877
2678,Ses02M_script03_1_M006,3,0.008590935,0.01450628,0.010875993,0.009581641,0.3893129770992366,-0.0064297546487068,0.1552838270451758,0.36652206708604
2679,Ses02M_script03_1_M007,1,0.009446236,0.015304729,0.011851333,0.009672128,0.3944444444444444,-0.0077039812822476,0.1681016135744619,0.4858365708449534
2680,Ses02M_script03_1_M008,1,0.01031658,0.01655563,0.013174837,0.0099977115,0.2831168831168831,-0.0034253666854056,0.1949312579422281,0.5578998064319234
2681,Ses02M_script03_1_M009,2,0.0043470175,0.007075584,0.00557989,0.0043435404,0.2690058479532163,-0.0100218212537583,0.0362730392205893,0.0705050118012149
2682,Ses02M_script03_1_M010,1,0.0052454458,0.008258772,0.0065994733,0.0049494393,0.3166144200626959,-0.0039744932109897,0.0479281823383225,0.1537254487964827
2683,Ses02M_script03_1_M011,1,0.011080286,0.01904849,0.01402343,0.012888695,0.2946428571428571,-0.002358704477956,0.2721969253037056,1.0562729912802735
2684,Ses02M_script03_1_M012,1,0.008705586,0.013951894,0.010949393,0.008626567,0.1918819188191882,-0.0016366028603442,0.1393337757680455,0.2789363381216065
2686,Ses02M_script03_1_M014,1,0.0070974575,0.012455368,0.009053183,0.008533543,0.1982507288629737,-0.0024757478058745,0.1184563696433044,0.4900410330291566
2687,Ses02M_script03_1_M015,1,0.0064201783,0.011899396,0.008189205,0.008630334,0.43006993006993,-0.0042961773942806,0.1107175423372295,0.2878354267864295
2688,Ses02M_script03_1_M016,2,0.0040224176,0.007680526,0.005130318,0.005709738,0.486322188449848,-0.0046669370021845,0.0469424498902162,0.1356000854167376
2690,Ses02M_script03_1_M018,1,0.0058580977,0.011966522,0.007335807,0.00942642,0.4838709677419355,-0.0044278554014454,0.1173781363900259,0.3347274608719509
2691,Ses02M_script03_1_M019,1,0.008787394,0.015658995,0.0111461505,0.01098714,0.4061302681992337,-0.0047373105189763,0.1871861079562771,0.5755768973379676
2692,Ses02M_script03_1_M020,1,0.005267696,0.009725753,0.006678441,0.007064483,0.4464285714285714,-0.0028811748506996,0.0740061459764394,0.1436283580853702
2693,Ses02M_script03_1_M021,1,0.009364981,0.016119275,0.011883827,0.010886896,0.3437764606265876,-0.0042971928451152,0.1947521887666309,0.9337253482462492
2694,Ses02M_script03_1_M022,1,0.012342021,0.020574037,0.015831176,0.013109798,0.251207729468599,-0.0015288785562006,0.3115718234661431,0.7408158299874308
2696,Ses02M_script03_1_M024,1,0.004127698,0.0071108844,0.0052218265,0.0048213196,0.370253164556962,-0.0046689019654877,0.0379456330211603,0.1095976391639742
2701,Ses02M_script03_1_M029,1,0.017118316,0.024760064,0.021539899,0.012157705,0.1614349775784753,-0.0035173050036974,0.4002380095623514,0.6597489830737325
2703,Ses02M_script03_1_M031,1,0.018429728,0.029009938,0.02366607,0.016761126,0.2201834862385321,-0.002740148374869,0.5921173440082312,0.8927038742734926
2706,Ses02M_script02_1_F000,5,0.002367919,0.0045538964,0.0028802257,0.0035216892,0.5416666666666666,-0.0055072864597605,0.0165963482426971,0.0390118803510658
2707,Ses02M_script02_1_F001,5,0.0018500981,0.0033612433,0.0022993041,0.002442993,0.1657458563535911,-0.0091066995082655,0.0087970791326223,0.02455061239979
2708,Ses02M_script02_1_F002,2,0.0021131493,0.0032055534,0.0026830125,0.0017729425,0.1329113924050632,-0.007973775609571,0.0070374570270775,0.013525566814068
2709,Ses02M_script02_1_F003,2,0.0042462107,0.006756512,0.005226304,0.004262674,0.3696682464454976,-0.0137781307785189,0.0323226118764117,0.0824781909661396
2710,Ses02M_script02_1_F004,2,0.0061601694,0.0097179,0.007757391,0.005846459,0.2622222222222222,-0.0067191172092861,0.0665946708706702,0.2560363053099141
2711,Ses02M_script02_1_F005,5,0.0013093739,0.001972218,0.0016069887,0.0011451762,0.0,-0.0110905375549918,0.0026503890733108,0.0082754113017945
2712,Ses02M_script02_1_F006,5,0.0033110972,0.0057762004,0.003999193,0.0041570864,0.4928571428571429,-0.0089571676653577,0.0252502599771255,0.1270805092448997
2713,Ses02M_script02_1_F007,2,0.00292298,0.0050734654,0.003738358,0.0034260282,0.4051724137931034,-0.0115219463623361,0.019448728481308,0.046449705709399
2714,Ses02M_script02_1_F008,2,0.0034533797,0.005222946,0.00435854,0.00288326,0.1658031088082901,-0.0056421827139274,0.0186023173181053,0.049540301916068
2715,Ses02M_script02_1_F009,2,0.0022504877,0.004226172,0.002902173,0.0030681316,0.4551724137931034,-0.0059663898355211,0.0141390545364771,0.036558772139709
2716,Ses02M_script02_1_F010,2,0.0028941904,0.0055122874,0.003633023,0.0041349013,0.4855491329479768,-0.0084359398897504,0.024204801328613,0.094126539853989
2717,Ses02M_script02_1_F011,5,0.002547031,0.0044523883,0.0031535183,0.0031317633,0.41875,-0.0069932971200614,0.0150670556334275,0.0512956542637848
2718,Ses02M_script02_1_F012,2,0.0033249622,0.005884468,0.004223316,0.004094713,0.476,-0.0066728998717735,0.0264568780867178,0.0775255363427875
2719,Ses02M_script02_1_F013,2,0.0060207797,0.010493793,0.0075558787,0.0072782636,0.3200663349917081,-0.0064704172473284,0.083338965022681,0.2629252987318125
2720,Ses02M_script02_1_F014,2,0.006812374,0.010323767,0.008379195,0.006019367,0.260233918128655,-0.0094364913820754,0.0725065622503739,0.317863222448219
2721,Ses02M_script02_1_F015,2,0.0037949302,0.0058471933,0.0048781787,0.003189429,0.2871287128712871,-0.0084310795500641,0.0236506910654517,0.0367053879200953
2722,Ses02M_script02_1_F016,2,0.004004099,0.0063719572,0.0050414307,0.0039043853,0.3475177304964539,-0.0069001885094621,0.028782538619259,0.0849558299359338
2723,Ses02M_script02_1_F017,5,0.002320981,0.004532735,0.0027951188,0.0035513737,0.4651162790697674,-0.0018312775864615,0.0165602454269745,0.0789876977560194
2724,Ses02M_script02_1_F018,0,0.0064545274,0.010087234,0.008058569,0.006134098,0.3103057757644394,-0.0067191235757491,0.0709323459035881,0.3230180133637791
2725,Ses02M_script02_1_F019,2,0.0034112101,0.00506415,0.004288617,0.0026995677,0.2068965517241379,-0.0065863146119227,0.0171966487437075,0.0423702493729177
2726,Ses02M_script02_1_F020,5,0.0037065393,0.0059703444,0.004735067,0.0037234912,0.3484848484848485,-0.0043986960918118,0.025551356127855,0.0530320791586366
2727,Ses02M_script02_1_F021,5,0.0019120801,0.0033656636,0.0023625423,0.002389662,0.208695652173913,-0.0118424313768628,0.0086544811200559,0.0256900768197823
2728,Ses02M_script02_1_F022,2,0.0025918689,0.00506705,0.003280359,0.0038463015,0.3957219251336898,-0.0122868323160219,0.0207452852404086,0.0713121473380674
2729,Ses02M_script02_1_M000,1,0.0034588904,0.006515779,0.004462563,0.004741461,0.4809688581314879,-0.0059026870076195,0.0335641339211579,0.0998899807881392
2730,Ses02M_script02_1_M001,1,0.006393614,0.01234447,0.008125697,0.009287055,0.3937007874015748,-0.0036215330965205,0.1218422619606146,0.4955279486100186
2732,Ses02M_script02_1_M003,1,0.0038094323,0.008198421,0.004818234,0.006599961,0.5,-0.0066221550696354,0.0563948246226629,0.1772541530868985
2733,Ses02M_script02_1_M004,1,0.0021094866,0.0042316345,0.0027069428,0.003249403,0.4277777777777777,-0.0085649444372393,0.0146401219735763,0.0484880214909975
2734,Ses02M_script02_1_M005,1,0.0069548353,0.012353027,0.008740232,0.00871564,0.3739669421487603,-0.0049333880269841,0.1164154975094792,0.456494181257394
2735,Ses02M_script02_1_M006,1,0.0038652672,0.0077920505,0.004979128,0.0059884917,0.4463350785340314,-0.0072671718953642,0.0496131833355155,0.2755117632954923
2736,Ses02M_script02_1_M007,2,0.005714814,0.00968698,0.00729655,0.0063585476,0.3610108303249097,-0.0047004114094306,0.0695949874055788,0.1784794377606695
2737,Ses02M_script02_1_M008,2,0.0022299178,0.003937955,0.0027854675,0.002770535,0.3418803418803419,-0.0130941116367466,0.0118735311094837,0.0248045444984828
2742,Ses02M_script02_1_M013,1,0.0039143944,0.0075194365,0.005041544,0.0055763614,0.401244167962675,-0.007701348295086,0.0451974087583218,0.1608217834938813
2743,Ses02M_script02_1_M014,1,0.0040010023,0.0072674607,0.005188587,0.00508298,0.3439716312056737,-0.0070272189987008,0.0410357957705492,0.1345089435317131
2744,Ses02M_script02_1_M015,1,0.009513525,0.017705599,0.012327701,0.012709282,0.4140435835351089,-0.0052366731324582,0.2454086503375306,0.5926031419672841
2745,Ses02M_script02_1_M016,1,0.006409796,0.0106694745,0.008116174,0.006913703,0.3253676470588235,-0.0050143671614932,0.08337198485209,0.2900892560321685
2747,Ses02M_script02_1_M018,2,0.011574558,0.017700016,0.014578279,0.01003194,0.2754880694143167,-0.0047431803977815,0.2138594633136524,0.7333327341835925
2751,Ses02M_script02_1_M022,4,0.006062656,0.012605757,0.0076337922,0.00999965,0.609375,-0.0084990333562018,0.1306542529359889,0.2806059650744465
2752,Ses02M_script02_1_M023,1,0.0061587123,0.010162342,0.0077575636,0.00654811,0.3526785714285714,-0.0039617671063751,0.075039266769535,0.2468707207241233
2753,Ses02M_script02_1_M024,1,0.0106246425,0.01723108,0.013402607,0.0108255735,0.2850940665701881,-0.0045662845877814,0.2135280437237521,0.8110703089536364
2754,Ses02M_script02_1_M025,1,0.007870117,0.0123898955,0.009989694,0.007328129,0.2522935779816513,-0.0050077796913683,0.1078203972897702,0.4276487507669698
2755,Ses02M_script02_1_M026,1,0.010058475,0.015601139,0.012804319,0.00889633,0.2336769759450171,-0.0020902368760289,0.1691143837171287,0.3141001028122081
2756,Ses02M_script02_1_M027,2,0.0047249496,0.009501869,0.006000494,0.007355254,0.44,-0.0105117724160663,0.0736208441739774,0.1443147210872278
2757,Ses02M_script02_1_M028,1,0.008468421,0.013928758,0.01080344,0.008780479,0.2855477855477855,-0.0049629202294454,0.1408090559470535,0.6263392958482922
2758,Ses02M_script02_1_M029,1,0.0068964288,0.012093962,0.008764427,0.008329956,0.3462109955423477,-0.006467480034189,0.1109988642539512,0.4502436371797735
2759,Ses02M_script02_1_M030,4,0.004454285,0.008681645,0.005449528,0.0067109074,0.6509433962264151,-0.007480344720534,0.060323610939242,0.1391309750548002
2761,Ses02M_script02_1_M032,2,0.011187392,0.018286865,0.014208347,0.01150245,0.2791946308724832,-0.0042284723349439,0.2414838203893879,0.8971729872986945
2763,Ses02M_script02_1_M034,2,0.006368017,0.012290685,0.008163112,0.0091885505,0.4611211573236889,-0.0054133588491822,0.1205452181278816,0.4293085327231738
2764,Ses02M_script02_1_M035,1,0.0023306853,0.006544891,0.0030633435,0.0057759746,0.5475113122171946,-0.0106101879282505,0.0388292787899879,0.0838062854496762
2765,Ses02M_script02_1_M036,1,0.0043913983,0.009496772,0.005613599,0.0076549305,0.5119331742243437,-0.006754036348866,0.0757618229675114,0.2994795799742263
2766,Ses02M_script02_1_M037,1,0.0046568457,0.008073495,0.005878263,0.0055243853,0.3300733496332518,-0.0068899657890142,0.0491714224144599,0.2916417166953114
2767,Ses02M_script02_1_M038,1,0.0050469586,0.008696663,0.006357366,0.0059287413,0.4241192411924119,-0.0073383325798204,0.0566442277376362,0.2749382241721403
2768,Ses02M_script02_1_M039,1,0.0055305604,0.010239003,0.0071169296,0.007360365,0.3921085080147966,-0.0062754061218583,0.082035987139896,0.47295333693993
2769,Ses02M_script02_1_M040,1,0.006872821,0.012111019,0.008754502,0.008361329,0.4154929577464789,-0.005075977242086,0.1112813858865648,0.5393489276572102
2770,Ses02M_script02_1_M041,1,0.0048430935,0.008333507,0.00624017,0.0055222055,0.3386897404202719,-0.004673124749388,0.052105590618291,0.1905832558349253
2771,Ses02M_script02_1_M042,1,0.010219207,0.015655229,0.012847406,0.0089356825,0.2307692307692307,-0.0031162389859673,0.1680490446897865,0.418575962701763
2774,Ses02F_impro02_F000,2,0.0021116,0.0035034155,0.0026278207,0.0023120996,0.0694980694980695,-0.0094641163741471,0.0090357935086959,0.0400003653963031
2775,Ses02F_impro02_F001,2,0.0035791297,0.0058285287,0.00449233,0.0037108487,0.4219653179190751,-0.0074573945312295,0.0245769871942184,0.1176797976937825
2776,Ses02F_impro02_F002,2,0.0035523833,0.0062461332,0.0043803705,0.0044482807,0.4522292993630573,-0.0100265560831758,0.0297255382629272,0.1613160709168228
2777,Ses02F_impro02_F003,2,0.0019130133,0.0029376952,0.0023879404,0.0017117256,0.0,-0.0108425747384899,0.0059823396397309,0.0175259091486154
2778,Ses02F_impro02_F004,2,0.0040469742,0.0067113074,0.0050568352,0.0044117384,0.3965681601525262,-0.0091880820036749,0.0329886040321402,0.1934877859126343
2779,Ses02F_impro02_F005,2,0.005439712,0.009658699,0.0068719364,0.006771291,0.4609665427509293,-0.0096591293186065,0.0711652972496312,0.2808686839373413
2780,Ses02F_impro02_F006,2,0.005696506,0.0089212125,0.007096033,0.005397918,0.3429541595925297,-0.00783559789852,0.0556641388808449,0.2766474117897077
2781,Ses02F_impro02_F007,2,0.003621278,0.0067363945,0.0045141643,0.004997389,0.5174757281553398,-0.0085281735664466,0.0357035671427953,0.2475056758066982
2782,Ses02F_impro02_F008,2,0.0058314013,0.009763812,0.0072623445,0.0065245423,0.4248704663212435,-0.0075610214480548,0.0701005071438406,0.37548117868224
2783,Ses02F_impro02_F009,2,0.0029880963,0.004978022,0.0037225792,0.0032960144,0.42,-0.0088759607024258,0.0182449337099822,0.0817948110616688
2784,Ses02F_impro02_F010,2,0.0060983016,0.010789317,0.0074951933,0.00775594,0.3798219584569733,-0.0089680170276551,0.0888525606671097,0.6027095871510623
2785,Ses02F_impro02_F011,2,0.004273224,0.007593808,0.00523172,0.005503121,0.5218617771509168,-0.0107195619420963,0.0441337659721698,0.3559545317509438
2786,Ses02F_impro02_F012,2,0.005323335,0.010134524,0.0064945933,0.0077701383,0.4151291512915129,-0.0041929811231966,0.0816142835503956,0.5520332220694192
2787,Ses02F_impro02_F013,2,0.0030363975,0.008659545,0.0038101643,0.007774627,0.6238938053097345,-0.0089438926806906,0.0681380239516939,0.2554753745714065
2789,Ses02F_impro02_M001,2,0.005524903,0.009850267,0.006841512,0.007083997,0.4387755102040816,-0.0068347544583957,0.0742995149013404,0.5832180254846215
2790,Ses02F_impro02_M002,2,0.0039858436,0.007003317,0.0050427094,0.0048551206,0.4200700116686114,-0.0087387970779673,0.0373453778861486,0.2269056641594179
2791,Ses02F_impro02_M003,2,0.0052842977,0.009179678,0.0067702387,0.0061972644,0.3911620294599018,-0.0064014393501565,0.0635581182925631,0.4300180335019407
2793,Ses02F_impro02_M005,2,0.0054815793,0.009204734,0.006927822,0.0060519455,0.35667107001321,-0.0066448114921513,0.0625099084830748,0.4246222946484745
2794,Ses02F_impro02_M006,2,0.0051753824,0.008570105,0.006567359,0.0055016004,0.3619744058500914,-0.004788419118995,0.0537366060278387,0.2630087910525013
2795,Ses02F_impro02_M007,2,0.0047000586,0.008761819,0.006090332,0.0062974244,0.4823731728288908,-0.0081031957961386,0.0603812626908588,0.3807940385815722
2796,Ses02F_impro02_M008,2,0.007433069,0.012784886,0.009449834,0.008605347,0.3671586715867159,-0.0051914694267907,0.1223768882628364,0.5352613612195144
2797,Ses02F_impro02_M009,2,0.0030820018,0.0055055167,0.003968042,0.0038171012,0.4086859688195991,-0.0099684475571848,0.0233590972094696,0.1408516750168507
2798,Ses02F_impro02_M010,2,0.0034081116,0.005667321,0.004369563,0.0036066659,0.290519877675841,-0.006705658051942,0.0236359120069239,0.1464408506586449
2800,Ses02F_impro02_M012,2,0.0012331071,0.0018553077,0.0015412363,0.0010344553,0.0,-0.0091196388893877,0.0023467965522082,0.0067270927447425
2801,Ses02F_script02_2_F000,5,0.0026432907,0.0046508894,0.003357918,0.0032124845,0.3,-0.0078456669143633,0.0165348843911469,0.0390038759343648
2802,Ses02F_script02_2_F001,2,0.0029630072,0.005758155,0.0037479096,0.0043596174,0.4473684210526316,-0.0058440314205654,0.0267073732896203,0.0711102678088919
2806,Ses02F_script02_2_F005,0,0.021019157,0.03377428,0.026804164,0.020540489,0.2948517940717629,-0.0089589766503195,0.8124820042278018,2.001055537455694
2807,Ses02F_script02_2_F006,0,0.0123024015,0.02234302,0.015806012,0.015776323,0.3917525773195876,-0.003912661668437,0.3859169657155345,0.8950428500499342
2808,Ses02F_script02_2_F007,2,0.008313679,0.013368278,0.010290351,0.008504511,0.3911671924290221,-0.0080455756688024,0.1272216970791763,0.7005843074706937
2809,Ses02F_script02_2_F008,2,0.01524792,0.024343938,0.018993475,0.015211236,0.23,-0.0096299318101955,0.4201992809559005,0.9446662629989286
2810,Ses02F_script02_2_F009,2,0.0041789166,0.0068064556,0.005489141,0.004086775,0.2775510204081632,-0.0051933598115283,0.0335768307634032,0.0754056023173365
2811,Ses02F_script02_2_F010,2,0.00849994,0.014402117,0.010649445,0.009685482,0.3728448275862069,-0.0066149091253464,0.1537241606029065,0.5326224417526032
2812,Ses02F_script02_2_F011,0,0.015952878,0.028404167,0.020157795,0.019996306,0.351027397260274,-0.007408573765133,0.6161599909881901,2.39555317277897
2813,Ses02F_script02_2_F012,2,0.010828148,0.017565118,0.013286752,0.0114794895,0.2889908256880734,-0.0102204985523712,0.2212340793216167,0.6570253242932133
2814,Ses02F_script02_2_F013,2,0.014721595,0.024087474,0.018504865,0.015400779,0.3011647254575707,-0.0093636699602939,0.4195427105847596,1.3343748496629588
2816,Ses02F_script02_2_F015,2,0.00872771,0.013792459,0.010952098,0.008382454,0.2961538461538461,-0.0074225204116373,0.133897773212263,0.4849256551256873
2817,Ses02F_script02_2_F016,2,0.0076083355,0.013217014,0.009652938,0.009018053,0.386574074074074,-0.0077098502515582,0.1314783355983439,0.5297877199411588
2818,Ses02F_script02_2_F017,2,0.0075425734,0.012607942,0.009402038,0.008393931,0.3686131386861314,-0.0072749703576846,0.1167129123287868,0.5421501603062119
2819,Ses02F_script02_2_F018,2,0.008881831,0.016102018,0.011229536,0.011533583,0.38107752956636,-0.007914389243524,0.2002411394885591,0.6035083769899521
2820,Ses02F_script02_2_F019,2,0.008630792,0.013291993,0.010822795,0.0077334535,0.25,-0.004542103397398,0.1218726510698892,0.3560735935815354
2821,Ses02F_script02_2_F020,2,0.0076921256,0.013736195,0.009698637,0.00972289,0.3428571428571428,-0.0065303420342388,0.1449454694509307,0.5683015719036554
2822,Ses02F_script02_2_F021,2,0.0029566016,0.004708179,0.0035767432,0.0030535285,0.1212121212121212,-0.0179903399839531,0.0158367024908995,0.0404943844361266
2823,Ses02F_script02_2_F022,2,0.006242856,0.0102893375,0.007859976,0.0066721155,0.4235294117647059,-0.0037068857636768,0.0768436586733969,0.2104092022752543
2825,Ses02F_script02_2_F024,2,0.00596408,0.010397011,0.0076468135,0.0071364385,0.48,-0.0040535746848036,0.0815193229221648,0.1417354579787625
2826,Ses02F_script02_2_F025,2,0.008254613,0.013956283,0.010090009,0.009576933,0.4883720930232558,-0.0043814620767079,0.1431375150400636,0.4029328515076029
2827,Ses02F_script02_2_F026,2,0.011471628,0.018723123,0.01458855,0.011664728,0.3545454545454545,-0.0084265320765553,0.252548576405781,0.3931408325577419
2828,Ses02F_script02_2_F027,2,0.022064215,0.031612575,0.027527569,0.015312587,0.2,0.0014449993841481,0.6443295516636642,1.112420264703592
2832,Ses02F_script02_2_F031,2,0.011784384,0.020073479,0.01464487,0.013718267,0.4226327944572748,-0.0077420136221917,0.2980178237526508,1.0570650581590155
