wav_file,label,sig_mean,sig_std,rmse_mean,rmse_std,silence,harmonic,auto_corr_max,auto_corr_std
Ses01M_script01_3_M026,3,0.0031814307,0.0053227413,0.0039557507,0.0035575132,0.0,-0.003547539108694764,0.02100025467610815,0.06123953213189365
Ses01M_script01_3_M027,3,0.0026644599,0.0038793972,0.0033082631,0.0020244482,0.0,-0.012764950042765122,0.009937397421249099,0.04233769022042809
Ses01M_script01_3_M028,3,0.0040325862,0.0071656927,0.005018671,0.005111596,0.07872696817420435,-0.008283404895337299,0.039521239770648274,0.24020193171188256
Ses01M_script01_3_M029,3,0.00505323,0.008402387,0.00633683,0.005517015,0.28517469310670446,-0.006475634563685162,0.05198651678484816,0.3640681725313221
Ses01M_script01_3_M030,3,0.0038957577,0.0067733033,0.004869319,0.004706614,0.07818181818181819,-0.009773205420060549,0.03486141904801449,0.1334968675581539
Ses01M_script01_3_M031,3,0.008378478,0.014037831,0.010447393,0.009371134,0.4269911504424779,-0.006188092811498791,0.1451867282148732,0.6561526511717399
Ses01M_script01_3_M032,3,0.005028689,0.008616132,0.0062640565,0.0059138476,0.31857976653696496,-0.008672417607158422,0.055767311078949305,0.4865675801354475
Ses01M_script01_3_M033,3,0.0051248893,0.008884996,0.0064018467,0.006157024,0.35337423312883437,-0.007133039616746828,0.05974061062059225,0.29381903392554126
Ses01M_script01_3_M034,3,0.00700631,0.013785613,0.008782668,0.010621758,0.5887622149837134,-0.006626416052313289,0.15370427047380744,0.7924294760832161
Ses01M_script01_3_M035,3,0.008579716,0.0151719535,0.010720043,0.010730738,0.4855072463768116,-0.0074294107434980106,0.17583159116219105,0.829417662199955
Ses01M_script01_3_M036,3,0.00796789,0.015270704,0.009931084,0.011591948,0.49791376912378305,-0.009454821338295005,0.18645054746751194,0.8675627497632152
Ses01M_script01_3_M037,3,0.0119806025,0.01981529,0.014972592,0.012963232,0.39136690647482014,-0.005292175956128631,0.2864915349464664,1.0528990489590584
Ses01M_script01_3_M038,3,0.011006241,0.020581456,0.013599452,0.015439545,0.5047372954349698,-0.005738347226724727,0.3330501741442556,2.221563475980951
Ses01M_script01_3_M039,3,0.016148828,0.043684553,0.019488607,0.039081756,0.6083815028901735,-0.006585543360415613,1.708013756368717,22.8803901603634
Ses01M_script01_3_M040,3,0.005412516,0.010542235,0.0067598433,0.008085618,0.3470522803114572,-0.00955807809077669,0.08970097109754877,0.44871460930252793
Ses01M_script01_3_M041,3,0.0035088605,0.0050678905,0.0043189595,0.002645441,0.003355704697986577,-0.007863961400289554,0.016807883565063877,0.06480910542044738
Ses01M_script01_3_M042,8,0.0022026296,0.002848502,0.0027096374,0.00087365904,0.0,-0.009144031537289266,0.004634069154829822,0.02151436880711118
Ses01M_script01_3_M043,1,0.0046486366,0.007582799,0.0057641794,0.0049245567,0.14150943396226415,-0.011754834304156248,0.04179143998656028,0.35595231346053985
Ses01F_script03_1_F000,5,0.004323786,0.008566551,0.005420152,0.0066311504,0.43315508021390375,-0.0017196542785313795,0.0596525249420295,0.2376337582593666
Ses01F_script03_1_F001,5,0.0074634403,0.0168762,0.00911026,0.01419593,0.6157989228007181,-0.0075636771725839935,0.24308763829237942,1.0406416257971867
Ses01F_script03_1_F002,5,0.010173181,0.0182178,0.0125253005,0.01321853,0.4421052631578947,-0.008352492841368075,0.25444047526197267,0.8821838525901862
Ses01F_script03_1_F003,8,0.0056973575,0.0098811975,0.0069579724,0.007013989,0.484375,-0.010579925401543733,0.07376894391440242,0.3891587100917282
Ses01F_script03_1_F004,8,0.0062521966,0.01083439,0.0077505875,0.007567206,0.446064139941691,-0.004310550593800144,0.0886130160640772,0.40983072987218216
Ses01F_script03_1_F005,1,0.03662517,0.06337237,0.045885686,0.043651946,0.32616487455197135,-0.004545759111351799,3.0152803463906968,8.153719363794595
Ses01F_script03_1_F006,2,0.016374068,0.027642343,0.02040329,0.018608585,0.365296803652968,-0.004076502136740601,0.5642618802542461,1.9042840233739426
Ses01F_script03_1_F007,2,0.007844911,0.011627963,0.009965659,0.005970887,0.18518518518518517,-0.007283032118721167,0.09049436094459061,0.23950279610842204
Ses01F_script03_1_F008,8,0.012651067,0.020967012,0.015623324,0.013998068,0.3333333333333333,-0.006584268248843728,0.32118880816738155,1.3527634480026645
Ses01F_script03_1_F009,8,0.010145465,0.017426321,0.012665245,0.011964573,0.3358208955223881,-0.009478781066718511,0.22758650130413358,0.562134530561584
Ses01F_script03_1_F010,1,0.01596107,0.024355367,0.018819578,0.015429696,0.3394495412844037,-0.01535844785394147,0.40519215627883576,2.2365261578414994
Ses01F_script03_1_F011,1,0.055613667,0.089712836,0.06815723,0.05848211,0.30275229357798167,-0.007686137905693613,5.7390521380791,18.477253335746244
Ses01F_script03_1_F012,2,0.005703161,0.01008659,0.0071890973,0.0070721633,0.44274809160305345,-0.002987929974551662,0.07776906330395653,0.20447781740403467
Ses01F_script03_1_F013,8,0.007061329,0.01206479,0.0088952165,0.008133398,0.3926174496644295,-0.008497074304614216,0.10879522804432327,0.3067483969529641
Ses01F_script03_1_F014,8,0.006460668,0.011800478,0.007906165,0.008746957,0.42248062015503873,-0.009104001037485432,0.10858352641405553,0.6835090184667432
Ses01F_script03_1_F015,8,0.006455845,0.011008013,0.0080571845,0.007479962,0.3842364532019704,-0.006185216079757083,0.09052370890642936,0.20137873846133705
Ses01F_script03_1_F016,8,0.010016264,0.015533725,0.012406241,0.009362953,0.29959514170040485,-0.008376611731364392,0.16746502504535832,0.419269055300554
Ses01F_script03_1_F017,8,0.008214228,0.0142298015,0.010217276,0.009899076,0.49528301886792453,-0.007782370630593505,0.15245631100287224,0.5777776471319008
Ses01F_script03_1_F018,8,0.015747853,0.031851783,0.019886494,0.024870098,0.5147679324894515,-0.008192292625608388,0.825304574135756,2.142112765629701
Ses01F_script03_1_F019,8,0.005756508,0.009113616,0.0072475323,0.005514463,0.22592592592592592,-0.01539727054478135,0.058941668074248124,0.21417751542851596
Ses01F_script03_1_F020,1,0.021227868,0.034607675,0.026353827,0.022437956,0.3493670886075949,-0.005574769147642655,0.8636519492524481,2.3870032635943157
Ses01F_script03_1_F021,1,0.01433811,0.023732034,0.01802339,0.015427557,0.3333333333333333,-0.0037424763377202908,0.41107987309829613,1.051854978538401
Ses01F_script03_1_F022,1,0.007968857,0.014972116,0.010226906,0.010934956,0.3574144486692015,-0.005856946245330619,0.17737949009872042,0.6414702116341788
Ses01F_script03_1_F023,8,0.011258884,0.01524903,0.0139021175,0.0062675457,0.05045871559633028,-0.0024360308543691644,0.14119135236445166,0.3652968052222934
Ses01F_script03_1_F024,2,0.058811914,0.101014495,0.07343865,0.06933545,0.30892448512585813,-0.05897065784665756,7.644856846605111,16.76857192667201
Ses01F_script03_1_F025,8,0.025208684,0.045896288,0.03180054,0.033046894,0.37701612903225806,-0.006219352599146077,1.6323564302662295,3.7264480407639855
Ses01F_script03_1_F026,8,0.0076294793,0.011087425,0.009377187,0.005888119,0.21030042918454936,-0.007973824722284917,0.08056013456259024,0.2501773742894759
Ses01F_script03_1_F027,8,0.03734835,0.066176586,0.04635376,0.04722296,0.315035799522673,-0.0038275970837275963,3.3483411199645747,10.852114783298768
Ses01F_script03_1_F028,8,0.019556774,0.034349743,0.02451269,0.024019312,0.3866279069767442,-0.005693917501048418,0.893445190754034,2.6474797192183703
Ses01F_script03_1_F029,1,0.030465292,0.05800114,0.038339693,0.04351086,0.3973384030418251,-0.00616337638348341,2.667526022092317,9.39243029878936
Ses01F_script03_1_F030,1,0.019103669,0.032281306,0.02353403,0.022074666,0.30048465266558966,-0.007634678695467301,0.7710390783997977,3.105206987557199
Ses01F_script03_1_F031,8,0.005546388,0.009535898,0.0068610013,0.0066125225,0.36079545454545453,-0.009889076864055824,0.06834967553951793,0.5971406117509188
Ses01F_script03_1_M000,5,0.0025760364,0.003954062,0.0032318472,0.0022776816,0.0,-0.006332539669529069,0.01085105639065258,0.013794278510938765
Ses01F_script03_1_M001,5,0.0025487219,0.004042609,0.003188025,0.0024826443,0.0,-0.01159123257821193,0.011651907044379716,0.036428614883534285
Ses01F_script03_1_M002,5,0.00310604,0.005411491,0.0038268927,0.0038170891,0.0,-0.010275528438796755,0.022268345587066612,0.08321537530006692
Ses01F_script03_1_M003,5,0.017997116,0.027732167,0.022655282,0.015990127,0.288,-0.005767293259850703,0.5314804379418078,1.0681165500805403
Ses01F_script03_1_M004,8,0.0076538115,0.014194385,0.009428306,0.010584856,0.48132780082987553,-0.00047582275897184445,0.15762804681538922,0.43686526556979566
Ses01F_script03_1_M005,2,0.0039147837,0.0072612846,0.0049086697,0.0053349705,0.16956521739130434,-0.007046840437396895,0.0415523339421753,0.1269692240292421
Ses01F_script03_1_M006,8,0.007943355,0.02203731,0.009778217,0.019729812,0.7376344086021506,-0.008077776328718755,0.4375360752782291,2.1222944072515033
Ses01F_script03_1_M007,1,0.035421573,0.06208296,0.04418594,0.043568905,0.32162661737523107,-0.005345304543880047,2.911221352061431,8.304146366437488
Ses01F_script03_1_M008,1,0.024073271,0.04028557,0.029522976,0.027382353,0.3568281938325991,-0.006687627774226712,1.1915298463201938,5.182729244310939
Ses01F_script03_1_M009,1,0.009963004,0.016632196,0.012816567,0.010568561,0.3220338983050847,-0.002894229282901506,0.20370324464675038,0.39475075498890216
Ses01F_script03_1_M010,1,0.016575584,0.028693464,0.020535357,0.020020884,0.381294964028777,-0.005081206836621277,0.618435924316321,3.3472942480826666
Ses01F_script03_1_M011,8,0.009190525,0.015791433,0.011590537,0.010707701,0.35377358490566035,-0.007841503247618675,0.18699607072970376,0.4403826581590492
Ses01F_script03_1_M012,8,0.010687577,0.01888971,0.013371153,0.01332837,0.42670157068062825,-0.005876355771761155,0.2713879640194592,1.028606801243428
Ses01F_script03_1_M013,1,0.040862966,0.07151527,0.04971621,0.051372804,0.36177474402730375,-0.005442663223220734,3.861628316438876,22.434638310475854
Ses01F_script03_1_M014,8,0.008652222,0.014675175,0.0108996965,0.009812937,0.39036144578313253,-0.006228032361832447,0.15991445720614433,0.5110143822915914
Ses01F_script03_1_M015,8,0.017090358,0.03037642,0.021263245,0.021690775,0.4371859296482412,-0.004870183147431817,0.7024217481824584,2.701574003954262
Ses01F_script03_1_M016,8,0.013287546,0.023775576,0.016749261,0.016855683,0.39416058394160586,-0.005986581527395174,0.43341810014360915,1.6546151466196137
Ses01F_script03_1_M017,8,0.008028223,0.014699449,0.0100352,0.010741693,0.4776536312849162,-0.005636072273773607,0.16816467146001543,0.713337239392394
Ses01F_script03_1_M018,1,0.00341002,0.0060572587,0.004261187,0.00430265,0.05687203791469194,-0.009859391866484657,0.02821932255686752,0.08730392107300446
Ses01F_script03_1_M019,8,0.008800463,0.015088913,0.011080957,0.010238561,0.37276785714285715,-0.005065282493887935,0.1703766225103747,0.573866074678075
Ses01F_script03_1_M020,8,0.011493075,0.019972535,0.014146844,0.014100109,0.4726027397260274,-0.007915957212389912,0.2995510921588827,0.849201851262564
Ses01F_script03_1_M021,2,0.007566529,0.016691586,0.009367029,0.013812399,0.6627906976744186,-0.008840064765536226,0.23563780351256716,1.066326272225667
Ses01F_script03_1_M022,8,0.011029693,0.019643562,0.013850207,0.013923027,0.42513368983957217,-0.0044482567318482324,0.29509177753765914,1.3079769190971362
Ses01F_script03_1_M023,8,0.009410188,0.014487082,0.011684845,0.008565804,0.2788844621513944,-0.008326695024152286,0.14514820320510152,0.5488092742399999
Ses01F_script03_1_M024,2,0.021498691,0.037231088,0.026843596,0.025798429,0.3339483394833948,-0.004913757493341109,1.0416430651750201,5.857040218021718
Ses01F_script03_1_M025,1,0.013525459,0.021230934,0.0169223,0.012844231,0.20367534456355282,-0.00019816553731288877,0.31707313044753177,1.1647178904051403
Ses01F_script03_1_M026,1,0.013736146,0.024753502,0.01700897,0.017977435,0.39218422889043963,-0.006344184384943219,0.47149498055150746,3.30160901171361
Ses01F_script03_1_M027,8,0.017846748,0.02916539,0.021889737,0.019246424,0.29699248120300753,-0.0032212221867666813,0.6154890134439804,2.6491592285647934
Ses01F_script03_1_M028,8,0.024969717,0.055240378,0.030874243,0.045854803,0.3647342995169082,-0.02471697371220216,2.585939463697286,7.7266376491983815
Ses01F_script03_1_M029,8,0.061803095,0.091278896,0.07726901,0.0488592,0.1656441717791411,0.004467628059501294,5.544501454539647,8.160349980411947
Ses01F_script03_1_M031,8,0.011799376,0.019760562,0.014649452,0.01323526,0.4009009009009009,-0.004704438651970122,0.2868456056158541,0.8498978382929864
Ses01F_script03_1_M032,8,0.0065759253,0.010769432,0.008076724,0.007115328,0.43609022556390975,-0.0001694379108130306,0.08416395471958392,0.2467273385315599
Ses01F_script03_1_M033,8,0.030806823,0.05537521,0.03829102,0.03996938,0.30825688073394497,-0.0016936595557126566,2.358104500206489,7.453589849838518
Ses01F_script03_1_M034,1,0.02424205,0.040816497,0.030708095,0.026871754,0.358695652173913,-0.0026582042664813343,1.2307313494979784,3.728948148672889
Ses01F_script03_1_M035,8,0.0084260795,0.015032198,0.010580238,0.010676762,0.49019607843137253,-0.012548213817353826,0.17297784149439308,0.4689333544853857
Ses01F_script03_1_M036,1,0.050371826,0.08157099,0.062929705,0.05183039,0.27069351230425054,-0.006206721536727855,4.783323593867855,11.368071322482601
Ses01F_script03_1_M037,1,0.025132872,0.03814892,0.030901631,0.022316825,0.14678899082568808,-0.005518285888683749,0.995069005716772,3.331954550000239
Ses01F_script03_1_M038,8,0.010302425,0.018194007,0.012932617,0.012790029,0.41475826972010177,-0.004710466328106122,0.251774676735509,0.8129529779802661
Ses01F_script01_2_F000,8,0.007606624,0.018458396,0.009427161,0.015842762,0.662613981762918,-0.01633634019526653,0.29705788858491394,1.843070500348722
Ses01F_script01_2_F001,8,0.006009334,0.010594654,0.0074749324,0.007495827,0.48205128205128206,-0.005736433195124846,0.08558667169212968,0.3720303179066297
Ses01F_script01_2_F002,8,0.00631929,0.0125407865,0.007909966,0.009722242,0.5078651685393258,-0.00776059187046485,0.12767898086997242,0.47581127327483763
Ses01F_script01_2_F003,0,0.008831692,0.019956388,0.011172283,0.016535375,0.6513409961685823,-0.010979912076436449,0.33917657937787865,1.332899429737452
Ses01F_script01_2_F004,0,0.0039895773,0.00620128,0.0052177147,0.0033647614,0.1488095238095238,-0.006577596195711521,0.02692624632076115,0.04325910198771494
Ses01F_script01_2_F005,0,0.025005627,0.05236659,0.031167189,0.04198119,0.5339506172839507,-0.0034906222481367877,2.252770916636166,4.870564841088435
Ses01F_script01_2_F006,0,0.05129153,0.10031709,0.06390155,0.07718098,0.46965699208443273,-0.007824066415196285,8.015179528626117,27.18959119201309
Ses01F_script01_2_F007,0,0.039594725,0.07195961,0.049698494,0.052022796,0.3642297650130548,-0.010482975994818844,3.9933815317441983,13.430051769830632
Ses01F_script01_2_F008,0,0.046305586,0.08741798,0.05804206,0.065340064,0.41227125941872983,-0.012711224371741991,6.000084598329048,28.076036169201288
Ses01F_script01_2_F009,0,0.008554364,0.016715912,0.010720862,0.012825268,0.4512040557667934,-0.005636732566927094,0.22505888257524034,1.3207020644429528
Ses01F_script01_2_F010,0,0.031616997,0.06242078,0.04011586,0.04782196,0.42958579881656805,-0.0113303103717044,3.1325076697881036,10.832584583023099
Ses01F_script01_2_F011,0,0.012605692,0.037090372,0.016025705,0.033413343,0.6225165562913907,-0.004540810095932102,1.2532318463851355,2.3200438560433136
Ses01F_script01_2_F012,0,0.070374675,0.12330495,0.08714101,0.08722491,0.32101806239737274,-0.036067143810214475,11.49868839641878,42.66355661917177
Ses01F_script01_2_F013,0,0.1145087,0.17491248,0.14136218,0.10292952,0.26590909090909093,0.00834864295029547,20.898686593670856,68.84505718095943
Ses01F_script01_2_F014,4,0.0052903187,0.0110652195,0.0067161196,0.0087775355,0.5641025641025641,-0.008308285032398999,0.10173686486327009,0.3284744766052856
Ses01F_script01_2_M000,8,0.0039936495,0.008757047,0.005077052,0.007126713,0.41638225255972694,-0.00806787829787936,0.06496884038030638,0.1820361657469418
Ses01F_script01_2_M001,7,0.0051545314,0.0103889005,0.0064816107,0.008108278,0.5391705069124424,-0.004788771548192017,0.08831161819486827,0.5250744394266441
Ses01F_script01_2_M002,8,0.0062917494,0.011317733,0.007895272,0.0080980845,0.5094637223974764,-0.007335792815865716,0.09875652398496408,0.40312596946429496
Ses01F_script01_2_M003,4,0.009826196,0.01919269,0.0123413745,0.0146846,0.5596638655462185,-0.008773286936047953,0.2955473948080822,1.2607606675529512
Ses01F_script01_2_M004,7,0.007436501,0.0133354785,0.009336833,0.009498947,0.4834710743801653,-0.008160353900166228,0.1368225806274679,0.7344192020546239
Ses01F_script01_2_M005,8,0.0025197458,0.0036558486,0.0031852894,0.0017805273,0.0064516129032258064,-0.007441359684889903,0.008788073381490827,0.017642713806231985
Ses01F_script01_2_M006,4,0.0062694866,0.014354175,0.007865674,0.012005728,0.6964285714285714,-0.00571978353036684,0.17658027186810937,0.3639057325569241
Ses01F_script01_2_M007,4,0.02304004,0.044878006,0.02826899,0.03481112,0.5572139303482587,-0.0077835693446104415,1.5989206754657415,4.907325179823079
Ses01F_script01_2_M008,7,0.035932817,0.07713727,0.045513436,0.06212475,0.42408376963350786,0.008166252882801928,4.963552289623664,21.658773790394104
Ses01F_script01_2_M009,4,0.008037759,0.014411126,0.0100877,0.010286269,0.4592391304347826,-0.007226852630992653,0.15956972745820236,0.45953981757284545
Ses01F_script01_2_M010,4,0.04132405,0.075634845,0.051889986,0.05496488,0.4672131147540984,-0.017115349692176096,4.412014256189562,10.432057203020316
Ses01F_script01_2_M011,4,0.0020387347,0.0030198277,0.0025636083,0.0015940655,0.0,-0.009328835403721314,0.006129347980725385,0.011704652904402353
Ses01F_script01_2_M012,4,0.02466925,0.044002794,0.03166047,0.03060302,0.39285714285714285,-0.0011729517837011372,1.4787174726391112,2.8467833817242396
Ses01F_script01_2_M013,4,0.06645007,0.12735008,0.08146546,0.0976798,0.38095238095238093,-0.06632925942540169,12.923443798600339,21.897170313515524
Ses01F_script01_2_M014,4,0.09170922,0.14851025,0.11445949,0.09465635,0.3368421052631579,-0.0036579554034688044,15.75010940937989,24.82055147065702
Ses01F_script01_2_M015,4,0.11708539,0.18189783,0.14394274,0.11107461,0.2762520193861066,0.0072187913247034885,22.80364831300901,63.394328540974286
Ses01F_script01_2_M016,8,0.009162994,0.019796003,0.011641288,0.015988702,0.6655405405405406,-0.00904687840375118,0.32813920829113224,0.9672292731091148
Ses01F_script01_2_M017,0,0.041787647,0.095201634,0.052286584,0.07951981,0.6302816901408451,-0.012520798009063583,7.659958208028156,22.034679840164948
Ses01F_impro03_F000,1,0.0156378,0.02419922,0.019682368,0.014035986,0.30364372469635625,-0.005138965207152069,0.4043774791583931,0.714804711238959
Ses01F_impro03_F001,1,0.011377283,0.02026148,0.014726258,0.013883231,0.4713804713804714,-0.008228514161601197,0.31415140877692227,0.8285636449380772
Ses01F_impro03_F002,1,0.035397053,0.05832651,0.04408205,0.038643762,0.34234234234234234,-0.006294392733252607,2.469552825204961,5.852176747967957
Ses01F_impro03_F003,8,0.07204255,0.13352157,0.09167601,0.0970195,0.39949748743718594,-0.017497561202617362,13.89173237480541,30.174389606149866
Ses01F_impro03_F004,1,0.05309139,0.08131397,0.06676474,0.04636414,0.19692307692307692,-0.004570567398332059,4.549671100735051,8.87601446322257
Ses01F_impro03_F005,1,0.030576114,0.047234558,0.03832135,0.027501231,0.16143497757847533,-0.0016748638245189795,1.547290864615044,3.472385599605142
Ses01F_impro03_F006,1,0.017450506,0.026385894,0.021610726,0.015120203,0.17915904936014626,-0.00544125032320153,0.4732319635026939,1.8400727703427988
Ses01F_impro03_F007,8,0.017707845,0.029281273,0.022247845,0.019026427,0.2909090909090909,-0.005710599907615688,0.6244414098595511,1.7269525501020035
Ses01F_impro03_F008,1,0.020378565,0.034809697,0.025183091,0.023986654,0.3130434782608696,0.0008332455649906478,0.9045983295271346,2.610997833351843
Ses01F_impro03_F009,1,0.0235508,0.039841283,0.029502697,0.026675679,0.30612244897959184,0.00240452845901018,1.1746209197753747,2.973917616163201
Ses01F_impro03_F010,1,0.021667482,0.032781914,0.026898528,0.01867105,0.21660649819494585,-0.004459589035832323,0.7283644939378695,1.4649851293326703
Ses01F_impro03_F011,8,0.01633855,0.026648333,0.020546827,0.01696284,0.29891304347826086,-0.0027029534521716414,0.512102742779885,1.0283312469665131
Ses01F_impro03_F012,1,0.023073921,0.043542128,0.028958991,0.032489676,0.38578680203045684,-0.006102322004153393,1.4928960403016427,3.2332979275022433
Ses01F_impro03_F013,1,0.020424731,0.035456937,0.025861163,0.024250334,0.3009049773755656,-0.005480360414367169,0.9490710698997394,2.988084783932136
Ses01F_impro03_F014,8,0.024733879,0.042691793,0.030939365,0.029384095,0.3414141414141414,-0.0034551123917481164,1.367333909046106,4.107221755675709
Ses01F_impro03_F015,2,0.030062586,0.049292345,0.03772463,0.03173086,0.2582278481012658,-0.004992801677872194,1.763815781114753,5.481756341625619
Ses01F_impro03_F016,1,0.016564956,0.027119797,0.020392183,0.018268263,0.3446327683615819,-0.005907572358410107,0.5309121026497315,1.1129529205581217
Ses01F_impro03_F017,7,0.008155734,0.014253545,0.010346471,0.009828088,0.38132295719844356,-0.004860763965552906,0.1539450576587349,0.4287836394657327
Ses01F_impro03_F018,7,0.014318441,0.026594402,0.017779406,0.019758455,0.44841269841269843,-0.006031974862708012,0.5526498580403956,1.334352291912611
Ses01F_impro03_F019,7,0.005563989,0.008962462,0.006872642,0.0057535265,0.42276422764227645,-0.0011358224583091214,0.057616886826455334,0.2696368981663053
Ses01F_impro03_F020,8,0.01160207,0.019031275,0.014805539,0.011934968,0.31932773109243695,-0.004541022462944966,0.26237342707813205,0.3263651235558473
Ses01F_impro03_F021,1,0.01762304,0.027961014,0.021784684,0.017498061,0.2229299363057325,-0.0037962104215694126,0.5544703686483317,2.0843371619359075
Ses01F_impro03_F022,7,0.008453688,0.013664728,0.0105713755,0.008925152,0.28205128205128205,-0.004378990979603259,0.13424455838814056,0.42620979671131265
Ses01F_impro03_F023,7,0.005291877,0.006995647,0.0065442324,0.0025001373,0.0273972602739726,-0.010846373697859235,0.02880177241994979,0.05678522676433228
Ses01F_impro03_F024,1,0.011383443,0.01936601,0.014159388,0.013183947,0.40789473684210525,-0.006023110017849831,0.2787233098534416,0.7297355026628658
Ses01F_impro03_F025,1,0.021725325,0.033906516,0.027114697,0.020413846,0.30383480825958703,-0.005354226232157089,0.8022678713613376,2.091331341728853
Ses01F_impro03_F026,1,0.01474474,0.02671201,0.018278455,0.019467084,0.4343629343629344,-0.002931077915491187,0.5502085709944655,3.6380550272055845
Ses01F_impro03_M000,7,0.00746851,0.015545918,0.009655872,0.012143816,0.5729166666666666,-0.006326046332105761,0.20000266006666606,0.45141192750127485
Ses01F_impro03_M001,7,0.01323673,0.021438053,0.016801627,0.013476081,0.38764044943820225,-0.0012136979421484284,0.32910357013377506,0.47716693793347453
Ses01F_impro03_M002,6,0.030285228,0.05304084,0.037568178,0.0373258,0.4020979020979021,-0.005011294888390694,2.12301479118577,5.381628959300045
Ses01F_impro03_M003,2,0.073615715,0.13789871,0.09288528,0.10181363,0.42565597667638483,-0.019272907593403943,14.872364733958536,28.67601941189116
Ses01F_impro03_M004,8,0.050910793,0.07459264,0.0635917,0.039011993,0.14864864864864866,-0.012884956049674656,3.680416281878952,9.00126025224698
Ses01F_impro03_M005,8,0.027157247,0.04154918,0.033884775,0.023956768,0.14146341463414633,-0.01860171505541075,1.1871323800606535,3.3206033150115823
Ses01F_impro03_M006,7,0.012931692,0.022492718,0.01669512,0.015621104,0.35359116022099446,-0.004058001650264487,0.3810820409763093,0.8074081176488839
Ses01F_impro03_M007,1,0.017429167,0.026260452,0.021940295,0.014356467,0.16806722689075632,-0.007732325684628449,0.4668952313173086,1.0505409786751208
Ses01F_impro03_M008,7,0.024637025,0.042359635,0.030861683,0.02883556,0.32456140350877194,0.00586150235903915,1.3447176154633445,3.276679924044194
Ses01F_impro03_M009,7,0.016019784,0.026354123,0.019869087,0.017314224,0.3191489361702128,-0.004349013579485472,0.5038678559176603,1.5555747549740009
Ses01F_impro03_M010,8,0.019798897,0.030430602,0.025003968,0.017332401,0.20987654320987653,-0.0033741066545189824,0.6366600285105981,1.094687612700564
Ses01F_impro03_M011,7,0.022191178,0.039333157,0.027772103,0.027811402,0.3185840707964602,-0.0048436372708238196,1.1800084433778166,3.0779364384362187
Ses01F_impro03_M012,8,0.01788584,0.030595057,0.022104682,0.021101503,0.4171597633136095,-0.00578109620619216,0.6956388070116735,2.1756718929110423
Ses01F_impro03_M013,1,0.06850334,0.10384843,0.084315054,0.060575094,0.2697095435684647,0.0010357432529417565,7.305809767810156,16.89018136035353
Ses01F_impro03_M014,1,0.026757644,0.048263233,0.03385067,0.03443436,0.38064516129032255,-0.004898107818007702,1.7982762736366993,4.923733026737887
Ses01F_impro03_M015,1,0.023932505,0.038229804,0.029500704,0.02427648,0.18617021276595744,-0.0034141055493819294,1.0415275043804197,4.701112097348308
Ses01F_impro03_M016,7,0.0100864135,0.01862765,0.013021203,0.013277219,0.47435897435897434,-0.0035360262700123712,0.27092281041233907,0.6113471588100864
Ses01F_impro03_M017,6,0.015469012,0.027824296,0.019222327,0.02009695,0.4043478260869565,-0.007213694516394753,0.5939469932093566,1.368795392351686
Ses01F_impro03_M018,6,0.0052546184,0.0086042015,0.0064418404,0.005694998,0.4435483870967742,-0.008149114364641719,0.05376320548747964,0.2719074933675971
Ses01F_impro03_M019,7,0.009058051,0.014718001,0.01153548,0.009113051,0.2736077481840194,-0.0020479533304751385,0.15637371705578038,0.41444636825214304
Ses01F_impro03_M020,7,0.01190039,0.01885029,0.014864574,0.011625738,0.20854271356783918,-0.006097845016483916,0.25175850393061255,0.8525554993249982
Ses01F_impro03_M021,7,0.0075261155,0.012981672,0.009444245,0.008900924,0.2683982683982684,0.0009713309054859565,0.12704976940557933,0.341394961625907
Ses01F_impro03_M022,2,0.011907605,0.020632327,0.014895912,0.014200401,0.43356643356643354,-0.003305148311483208,0.3203642475017308,0.4611932217044491
Ses01F_impro03_M023,1,0.01912565,0.03762607,0.025046874,0.02806553,0.46540880503144655,-0.0026750622055260465,1.1400677128715062,1.961752313376257
Ses01F_impro03_M024,7,0.012655933,0.023374982,0.016175622,0.016808812,0.4583333333333333,-0.006532730822073063,0.4257421269418506,0.837505478294175
Ses01F_script03_2_F000,1,0.008801075,0.013565836,0.010919794,0.008134277,0.24503311258278146,-0.009654624591348693,0.12753001227715102,0.4708755576991348
Ses01F_script03_2_F001,1,0.012072922,0.022863476,0.014753306,0.017448565,0.4586894586894587,-0.009294490155298263,0.414199694874839,1.5237093954695369
Ses01F_script03_2_F002,1,0.01794196,0.031341907,0.022258382,0.022002416,0.403030303030303,-0.005937904006714234,0.7425874899078647,2.3975907131504393
Ses01F_script03_2_F003,8,0.014908384,0.026576199,0.018694472,0.018879069,0.3874458874458874,-0.005443597729026806,0.5402603413875425,1.7943564888120211
Ses01F_script03_2_F004,7,0.019325055,0.034796532,0.023930322,0.025244573,0.33675564681724846,-0.006913810011610622,0.9338333316740371,3.2968413898538658
Ses01F_script03_2_F005,7,0.0071061095,0.012646567,0.00877456,0.009062955,0.5113636363636364,-0.00820361037767725,0.12245773106147154,0.34745383997080054
Ses01F_script03_2_F006,8,0.0069250534,0.0123424595,0.008614738,0.008831742,0.38285714285714284,-0.00375122499463032,0.11708858286093823,0.48916098849105555
Ses01F_script03_2_F007,8,0.016281355,0.028541546,0.020433633,0.019910092,0.4369602763385147,-0.005597091330855619,0.6147458407400914,2.0844588224606224
Ses01F_script03_2_F008,4,0.0076257857,0.012462226,0.00963537,0.007933739,0.2939068100358423,-0.02145491998817306,0.11274401299033675,0.5176217966311336
